OMRÅDE;CIVILSTAND;TID;ALDER;INDHOLD
101;G;2018K2;IALT;145301
101;G;2018K2;0;0
101;G;2018K2;1;0
101;G;2018K2;2;0
101;G;2018K2;3;0
101;G;2018K2;4;0
101;G;2018K2;5;0
101;G;2018K2;6;0
101;G;2018K2;7;0
101;G;2018K2;8;0
101;G;2018K2;9;0
101;G;2018K2;10;0
101;G;2018K2;11;0
101;G;2018K2;12;0
101;G;2018K2;13;0
101;G;2018K2;14;0
101;G;2018K2;15;0
101;G;2018K2;16;0
101;G;2018K2;17;0
101;G;2018K2;18;2
101;G;2018K2;19;16
101;G;2018K2;20;36
101;G;2018K2;21;82
101;G;2018K2;22;160
101;G;2018K2;23;290
101;G;2018K2;24;504
101;G;2018K2;25;776
101;G;2018K2;26;1120
101;G;2018K2;27;1474
101;G;2018K2;28;1959
101;G;2018K2;29;2433
101;G;2018K2;30;2931
101;G;2018K2;31;3254
101;G;2018K2;32;3470
101;G;2018K2;33;3613
101;G;2018K2;34;3604
101;G;2018K2;35;3734
101;G;2018K2;36;3771
101;G;2018K2;37;3866
101;G;2018K2;38;3936
101;G;2018K2;39;3822
101;G;2018K2;40;3823
101;G;2018K2;41;3801
101;G;2018K2;42;3902
101;G;2018K2;43;3867
101;G;2018K2;44;3690
101;G;2018K2;45;3586
101;G;2018K2;46;3430
101;G;2018K2;47;3177
101;G;2018K2;48;3004
101;G;2018K2;49;3010
101;G;2018K2;50;3089
101;G;2018K2;51;3171
101;G;2018K2;52;3148
101;G;2018K2;53;3029
101;G;2018K2;54;2957
101;G;2018K2;55;2642
101;G;2018K2;56;2606
101;G;2018K2;57;2578
101;G;2018K2;58;2429
101;G;2018K2;59;2430
101;G;2018K2;60;2324
101;G;2018K2;61;2284
101;G;2018K2;62;2272
101;G;2018K2;63;2164
101;G;2018K2;64;2170
101;G;2018K2;65;2014
101;G;2018K2;66;1939
101;G;2018K2;67;1995
101;G;2018K2;68;1883
101;G;2018K2;69;1805
101;G;2018K2;70;1983
101;G;2018K2;71;1907
101;G;2018K2;72;1733
101;G;2018K2;73;1584
101;G;2018K2;74;1427
101;G;2018K2;75;1243
101;G;2018K2;76;1002
101;G;2018K2;77;852
101;G;2018K2;78;773
101;G;2018K2;79;655
101;G;2018K2;80;515
101;G;2018K2;81;492
101;G;2018K2;82;425
101;G;2018K2;83;317
101;G;2018K2;84;296
101;G;2018K2;85;225
101;G;2018K2;86;174
101;G;2018K2;87;142
101;G;2018K2;88;117
101;G;2018K2;89;100
101;G;2018K2;90;91
101;G;2018K2;91;54
101;G;2018K2;92;41
101;G;2018K2;93;36
101;G;2018K2;94;12
101;G;2018K2;95;16
101;G;2018K2;96;9
101;G;2018K2;97;4
101;G;2018K2;98;1
101;G;2018K2;99;1
101;G;2018K2;100;1
101;G;2018K2;101;1
101;G;2018K2;102;0
101;G;2018K2;103;0
101;G;2018K2;104;0
101;G;2018K2;105;0
101;G;2018K2;106;0
101;G;2018K2;107;0
101;G;2018K2;108;0
101;G;2018K2;109;0
101;G;2018K2;110;0
101;G;2018K2;111;0
101;G;2018K2;112;0
101;G;2018K2;113;0
101;G;2018K2;114;0
101;G;2018K2;115;0
101;G;2018K2;116;0
101;G;2018K2;117;0
101;G;2018K2;118;0
101;G;2018K2;119;0
101;G;2018K2;120;0
101;G;2018K2;121;0
101;G;2018K2;122;0
101;G;2018K2;123;0
101;G;2018K2;124;0
101;G;2018K2;125;0
101;G;2018K3;IALT;146287
101;G;2018K3;0;0
101;G;2018K3;1;0
101;G;2018K3;2;0
101;G;2018K3;3;0
101;G;2018K3;4;0
101;G;2018K3;5;0
101;G;2018K3;6;0
101;G;2018K3;7;0
101;G;2018K3;8;0
101;G;2018K3;9;0
101;G;2018K3;10;0
101;G;2018K3;11;0
101;G;2018K3;12;0
101;G;2018K3;13;0
101;G;2018K3;14;0
101;G;2018K3;15;0
101;G;2018K3;16;0
101;G;2018K3;17;0
101;G;2018K3;18;3
101;G;2018K3;19;17
101;G;2018K3;20;41
101;G;2018K3;21;74
101;G;2018K3;22;150
101;G;2018K3;23;280
101;G;2018K3;24;485
101;G;2018K3;25;753
101;G;2018K3;26;1125
101;G;2018K3;27;1517
101;G;2018K3;28;1912
101;G;2018K3;29;2505
101;G;2018K3;30;2968
101;G;2018K3;31;3281
101;G;2018K3;32;3507
101;G;2018K3;33;3645
101;G;2018K3;34;3752
101;G;2018K3;35;3695
101;G;2018K3;36;3727
101;G;2018K3;37;3858
101;G;2018K3;38;3919
101;G;2018K3;39;3860
101;G;2018K3;40;3849
101;G;2018K3;41;3781
101;G;2018K3;42;3940
101;G;2018K3;43;3848
101;G;2018K3;44;3736
101;G;2018K3;45;3595
101;G;2018K3;46;3510
101;G;2018K3;47;3210
101;G;2018K3;48;3106
101;G;2018K3;49;2954
101;G;2018K3;50;3083
101;G;2018K3;51;3143
101;G;2018K3;52;3203
101;G;2018K3;53;3060
101;G;2018K3;54;3018
101;G;2018K3;55;2690
101;G;2018K3;56;2626
101;G;2018K3;57;2577
101;G;2018K3;58;2448
101;G;2018K3;59;2460
101;G;2018K3;60;2373
101;G;2018K3;61;2280
101;G;2018K3;62;2246
101;G;2018K3;63;2224
101;G;2018K3;64;2102
101;G;2018K3;65;2090
101;G;2018K3;66;1917
101;G;2018K3;67;2003
101;G;2018K3;68;1902
101;G;2018K3;69;1810
101;G;2018K3;70;1914
101;G;2018K3;71;1940
101;G;2018K3;72;1741
101;G;2018K3;73;1646
101;G;2018K3;74;1423
101;G;2018K3;75;1274
101;G;2018K3;76;1070
101;G;2018K3;77;864
101;G;2018K3;78;757
101;G;2018K3;79;698
101;G;2018K3;80;540
101;G;2018K3;81;492
101;G;2018K3;82;435
101;G;2018K3;83;324
101;G;2018K3;84;292
101;G;2018K3;85;240
101;G;2018K3;86;151
101;G;2018K3;87;162
101;G;2018K3;88;109
101;G;2018K3;89;92
101;G;2018K3;90;81
101;G;2018K3;91;63
101;G;2018K3;92;36
101;G;2018K3;93;35
101;G;2018K3;94;16
101;G;2018K3;95;13
101;G;2018K3;96;13
101;G;2018K3;97;4
101;G;2018K3;98;1
101;G;2018K3;99;0
101;G;2018K3;100;1
101;G;2018K3;101;1
101;G;2018K3;102;1
101;G;2018K3;103;0
101;G;2018K3;104;0
101;G;2018K3;105;0
101;G;2018K3;106;0
101;G;2018K3;107;0
101;G;2018K3;108;0
101;G;2018K3;109;0
101;G;2018K3;110;0
101;G;2018K3;111;0
101;G;2018K3;112;0
101;G;2018K3;113;0
101;G;2018K3;114;0
101;G;2018K3;115;0
101;G;2018K3;116;0
101;G;2018K3;117;0
101;G;2018K3;118;0
101;G;2018K3;119;0
101;G;2018K3;120;0
101;G;2018K3;121;0
101;G;2018K3;122;0
101;G;2018K3;123;0
101;G;2018K3;124;0
101;G;2018K3;125;0
101;G;2018K4;IALT;148172
101;G;2018K4;0;0
101;G;2018K4;1;0
101;G;2018K4;2;0
101;G;2018K4;3;0
101;G;2018K4;4;0
101;G;2018K4;5;0
101;G;2018K4;6;0
101;G;2018K4;7;0
101;G;2018K4;8;0
101;G;2018K4;9;0
101;G;2018K4;10;0
101;G;2018K4;11;0
101;G;2018K4;12;0
101;G;2018K4;13;0
101;G;2018K4;14;0
101;G;2018K4;15;0
101;G;2018K4;16;0
101;G;2018K4;17;0
101;G;2018K4;18;2
101;G;2018K4;19;20
101;G;2018K4;20;49
101;G;2018K4;21;73
101;G;2018K4;22;166
101;G;2018K4;23;274
101;G;2018K4;24;505
101;G;2018K4;25;797
101;G;2018K4;26;1156
101;G;2018K4;27;1639
101;G;2018K4;28;1994
101;G;2018K4;29;2607
101;G;2018K4;30;3047
101;G;2018K4;31;3434
101;G;2018K4;32;3623
101;G;2018K4;33;3681
101;G;2018K4;34;3869
101;G;2018K4;35;3796
101;G;2018K4;36;3704
101;G;2018K4;37;3858
101;G;2018K4;38;3948
101;G;2018K4;39;3859
101;G;2018K4;40;3927
101;G;2018K4;41;3784
101;G;2018K4;42;3884
101;G;2018K4;43;3870
101;G;2018K4;44;3850
101;G;2018K4;45;3575
101;G;2018K4;46;3609
101;G;2018K4;47;3290
101;G;2018K4;48;3136
101;G;2018K4;49;2973
101;G;2018K4;50;3062
101;G;2018K4;51;3187
101;G;2018K4;52;3159
101;G;2018K4;53;3142
101;G;2018K4;54;3032
101;G;2018K4;55;2800
101;G;2018K4;56;2629
101;G;2018K4;57;2625
101;G;2018K4;58;2493
101;G;2018K4;59;2461
101;G;2018K4;60;2371
101;G;2018K4;61;2261
101;G;2018K4;62;2268
101;G;2018K4;63;2249
101;G;2018K4;64;2142
101;G;2018K4;65;2099
101;G;2018K4;66;1910
101;G;2018K4;67;1941
101;G;2018K4;68;1944
101;G;2018K4;69;1763
101;G;2018K4;70;1912
101;G;2018K4;71;1927
101;G;2018K4;72;1773
101;G;2018K4;73;1654
101;G;2018K4;74;1451
101;G;2018K4;75;1313
101;G;2018K4;76;1103
101;G;2018K4;77;865
101;G;2018K4;78;791
101;G;2018K4;79;724
101;G;2018K4;80;575
101;G;2018K4;81;462
101;G;2018K4;82;418
101;G;2018K4;83;348
101;G;2018K4;84;297
101;G;2018K4;85;230
101;G;2018K4;86;163
101;G;2018K4;87;156
101;G;2018K4;88;119
101;G;2018K4;89;88
101;G;2018K4;90;78
101;G;2018K4;91;70
101;G;2018K4;92;35
101;G;2018K4;93;32
101;G;2018K4;94;18
101;G;2018K4;95;12
101;G;2018K4;96;14
101;G;2018K4;97;3
101;G;2018K4;98;2
101;G;2018K4;99;0
101;G;2018K4;100;1
101;G;2018K4;101;1
101;G;2018K4;102;0
101;G;2018K4;103;0
101;G;2018K4;104;0
101;G;2018K4;105;0
101;G;2018K4;106;0
101;G;2018K4;107;0
101;G;2018K4;108;0
101;G;2018K4;109;0
101;G;2018K4;110;0
101;G;2018K4;111;0
101;G;2018K4;112;0
101;G;2018K4;113;0
101;G;2018K4;114;0
101;G;2018K4;115;0
101;G;2018K4;116;0
101;G;2018K4;117;0
101;G;2018K4;118;0
101;G;2018K4;119;0
101;G;2018K4;120;0
101;G;2018K4;121;0
101;G;2018K4;122;0
101;G;2018K4;123;0
101;G;2018K4;124;0
101;G;2018K4;125;0
101;G;2019K1;IALT;147974
101;G;2019K1;0;0
101;G;2019K1;1;0
101;G;2019K1;2;0
101;G;2019K1;3;0
101;G;2019K1;4;0
101;G;2019K1;5;0
101;G;2019K1;6;0
101;G;2019K1;7;0
101;G;2019K1;8;0
101;G;2019K1;9;0
101;G;2019K1;10;0
101;G;2019K1;11;0
101;G;2019K1;12;0
101;G;2019K1;13;0
101;G;2019K1;14;0
101;G;2019K1;15;0
101;G;2019K1;16;0
101;G;2019K1;17;0
101;G;2019K1;18;2
101;G;2019K1;19;16
101;G;2019K1;20;38
101;G;2019K1;21;80
101;G;2019K1;22;153
101;G;2019K1;23;255
101;G;2019K1;24;478
101;G;2019K1;25;733
101;G;2019K1;26;1128
101;G;2019K1;27;1575
101;G;2019K1;28;1974
101;G;2019K1;29;2435
101;G;2019K1;30;3092
101;G;2019K1;31;3334
101;G;2019K1;32;3573
101;G;2019K1;33;3736
101;G;2019K1;34;3848
101;G;2019K1;35;3732
101;G;2019K1;36;3732
101;G;2019K1;37;3834
101;G;2019K1;38;3927
101;G;2019K1;39;3834
101;G;2019K1;40;3918
101;G;2019K1;41;3806
101;G;2019K1;42;3799
101;G;2019K1;43;3870
101;G;2019K1;44;3886
101;G;2019K1;45;3589
101;G;2019K1;46;3571
101;G;2019K1;47;3349
101;G;2019K1;48;3161
101;G;2019K1;49;2999
101;G;2019K1;50;3024
101;G;2019K1;51;3125
101;G;2019K1;52;3225
101;G;2019K1;53;3154
101;G;2019K1;54;3071
101;G;2019K1;55;2890
101;G;2019K1;56;2664
101;G;2019K1;57;2604
101;G;2019K1;58;2559
101;G;2019K1;59;2417
101;G;2019K1;60;2351
101;G;2019K1;61;2312
101;G;2019K1;62;2304
101;G;2019K1;63;2218
101;G;2019K1;64;2119
101;G;2019K1;65;2118
101;G;2019K1;66;1937
101;G;2019K1;67;1921
101;G;2019K1;68;1952
101;G;2019K1;69;1778
101;G;2019K1;70;1864
101;G;2019K1;71;1922
101;G;2019K1;72;1812
101;G;2019K1;73;1663
101;G;2019K1;74;1476
101;G;2019K1;75;1325
101;G;2019K1;76;1139
101;G;2019K1;77;894
101;G;2019K1;78;791
101;G;2019K1;79;730
101;G;2019K1;80;593
101;G;2019K1;81;455
101;G;2019K1;82;432
101;G;2019K1;83;355
101;G;2019K1;84;290
101;G;2019K1;85;246
101;G;2019K1;86;174
101;G;2019K1;87;149
101;G;2019K1;88;116
101;G;2019K1;89;91
101;G;2019K1;90;81
101;G;2019K1;91;65
101;G;2019K1;92;33
101;G;2019K1;93;28
101;G;2019K1;94;20
101;G;2019K1;95;7
101;G;2019K1;96;15
101;G;2019K1;97;3
101;G;2019K1;98;2
101;G;2019K1;99;1
101;G;2019K1;100;1
101;G;2019K1;101;1
101;G;2019K1;102;0
101;G;2019K1;103;0
101;G;2019K1;104;0
101;G;2019K1;105;0
101;G;2019K1;106;0
101;G;2019K1;107;0
101;G;2019K1;108;0
101;G;2019K1;109;0
101;G;2019K1;110;0
101;G;2019K1;111;0
101;G;2019K1;112;0
101;G;2019K1;113;0
101;G;2019K1;114;0
101;G;2019K1;115;0
101;G;2019K1;116;0
101;G;2019K1;117;0
101;G;2019K1;118;0
101;G;2019K1;119;0
101;G;2019K1;120;0
101;G;2019K1;121;0
101;G;2019K1;122;0
101;G;2019K1;123;0
101;G;2019K1;124;0
101;G;2019K1;125;0
101;G;2019K2;IALT;147848
101;G;2019K2;0;0
101;G;2019K2;1;0
101;G;2019K2;2;0
101;G;2019K2;3;0
101;G;2019K2;4;0
101;G;2019K2;5;0
101;G;2019K2;6;0
101;G;2019K2;7;0
101;G;2019K2;8;0
101;G;2019K2;9;0
101;G;2019K2;10;0
101;G;2019K2;11;0
101;G;2019K2;12;0
101;G;2019K2;13;0
101;G;2019K2;14;0
101;G;2019K2;15;0
101;G;2019K2;16;0
101;G;2019K2;17;0
101;G;2019K2;18;1
101;G;2019K2;19;15
101;G;2019K2;20;32
101;G;2019K2;21;76
101;G;2019K2;22;142
101;G;2019K2;23;239
101;G;2019K2;24;446
101;G;2019K2;25;726
101;G;2019K2;26;1063
101;G;2019K2;27;1497
101;G;2019K2;28;1901
101;G;2019K2;29;2421
101;G;2019K2;30;2997
101;G;2019K2;31;3302
101;G;2019K2;32;3550
101;G;2019K2;33;3722
101;G;2019K2;34;3792
101;G;2019K2;35;3734
101;G;2019K2;36;3756
101;G;2019K2;37;3783
101;G;2019K2;38;3870
101;G;2019K2;39;3919
101;G;2019K2;40;3824
101;G;2019K2;41;3761
101;G;2019K2;42;3795
101;G;2019K2;43;3830
101;G;2019K2;44;3888
101;G;2019K2;45;3652
101;G;2019K2;46;3581
101;G;2019K2;47;3457
101;G;2019K2;48;3201
101;G;2019K2;49;2982
101;G;2019K2;50;3022
101;G;2019K2;51;3128
101;G;2019K2;52;3193
101;G;2019K2;53;3210
101;G;2019K2;54;3043
101;G;2019K2;55;3002
101;G;2019K2;56;2674
101;G;2019K2;57;2625
101;G;2019K2;58;2561
101;G;2019K2;59;2413
101;G;2019K2;60;2390
101;G;2019K2;61;2304
101;G;2019K2;62;2258
101;G;2019K2;63;2247
101;G;2019K2;64;2112
101;G;2019K2;65;2136
101;G;2019K2;66;1967
101;G;2019K2;67;1891
101;G;2019K2;68;1972
101;G;2019K2;69;1838
101;G;2019K2;70;1774
101;G;2019K2;71;1924
101;G;2019K2;72;1831
101;G;2019K2;73;1656
101;G;2019K2;74;1518
101;G;2019K2;75;1360
101;G;2019K2;76;1180
101;G;2019K2;77;946
101;G;2019K2;78;790
101;G;2019K2;79;731
101;G;2019K2;80;600
101;G;2019K2;81;462
101;G;2019K2;82;441
101;G;2019K2;83;367
101;G;2019K2;84;280
101;G;2019K2;85;248
101;G;2019K2;86;182
101;G;2019K2;87;149
101;G;2019K2;88;116
101;G;2019K2;89;90
101;G;2019K2;90;82
101;G;2019K2;91;68
101;G;2019K2;92;31
101;G;2019K2;93;30
101;G;2019K2;94;20
101;G;2019K2;95;9
101;G;2019K2;96;12
101;G;2019K2;97;6
101;G;2019K2;98;1
101;G;2019K2;99;2
101;G;2019K2;100;0
101;G;2019K2;101;1
101;G;2019K2;102;0
101;G;2019K2;103;0
101;G;2019K2;104;0
101;G;2019K2;105;0
101;G;2019K2;106;0
101;G;2019K2;107;0
101;G;2019K2;108;0
101;G;2019K2;109;0
101;G;2019K2;110;0
101;G;2019K2;111;0
101;G;2019K2;112;0
101;G;2019K2;113;0
101;G;2019K2;114;0
101;G;2019K2;115;0
101;G;2019K2;116;0
101;G;2019K2;117;0
101;G;2019K2;118;0
101;G;2019K2;119;0
101;G;2019K2;120;0
101;G;2019K2;121;0
101;G;2019K2;122;0
101;G;2019K2;123;0
101;G;2019K2;124;0
101;G;2019K2;125;0
101;G;2019K3;IALT;148834
101;G;2019K3;0;0
101;G;2019K3;1;0
101;G;2019K3;2;0
101;G;2019K3;3;0
101;G;2019K3;4;0
101;G;2019K3;5;0
101;G;2019K3;6;0
101;G;2019K3;7;0
101;G;2019K3;8;0
101;G;2019K3;9;0
101;G;2019K3;10;0
101;G;2019K3;11;0
101;G;2019K3;12;0
101;G;2019K3;13;0
101;G;2019K3;14;0
101;G;2019K3;15;0
101;G;2019K3;16;0
101;G;2019K3;17;0
101;G;2019K3;18;2
101;G;2019K3;19;12
101;G;2019K3;20;35
101;G;2019K3;21;71
101;G;2019K3;22;129
101;G;2019K3;23;226
101;G;2019K3;24;426
101;G;2019K3;25;713
101;G;2019K3;26;1044
101;G;2019K3;27;1476
101;G;2019K3;28;1974
101;G;2019K3;29;2436
101;G;2019K3;30;2986
101;G;2019K3;31;3409
101;G;2019K3;32;3551
101;G;2019K3;33;3712
101;G;2019K3;34;3790
101;G;2019K3;35;3889
101;G;2019K3;36;3766
101;G;2019K3;37;3763
101;G;2019K3;38;3870
101;G;2019K3;39;3898
101;G;2019K3;40;3862
101;G;2019K3;41;3827
101;G;2019K3;42;3743
101;G;2019K3;43;3905
101;G;2019K3;44;3832
101;G;2019K3;45;3720
101;G;2019K3;46;3585
101;G;2019K3;47;3516
101;G;2019K3;48;3243
101;G;2019K3;49;3083
101;G;2019K3;50;2968
101;G;2019K3;51;3110
101;G;2019K3;52;3188
101;G;2019K3;53;3239
101;G;2019K3;54;3114
101;G;2019K3;55;3035
101;G;2019K3;56;2721
101;G;2019K3;57;2635
101;G;2019K3;58;2576
101;G;2019K3;59;2453
101;G;2019K3;60;2404
101;G;2019K3;61;2349
101;G;2019K3;62;2249
101;G;2019K3;63;2211
101;G;2019K3;64;2179
101;G;2019K3;65;2065
101;G;2019K3;66;2048
101;G;2019K3;67;1868
101;G;2019K3;68;1967
101;G;2019K3;69;1842
101;G;2019K3;70;1785
101;G;2019K3;71;1862
101;G;2019K3;72;1870
101;G;2019K3;73;1653
101;G;2019K3;74;1568
101;G;2019K3;75;1363
101;G;2019K3;76;1215
101;G;2019K3;77;1020
101;G;2019K3;78;792
101;G;2019K3;79;707
101;G;2019K3;80;640
101;G;2019K3;81;488
101;G;2019K3;82;434
101;G;2019K3;83;390
101;G;2019K3;84;280
101;G;2019K3;85;246
101;G;2019K3;86;200
101;G;2019K3;87;136
101;G;2019K3;88;134
101;G;2019K3;89;91
101;G;2019K3;90;69
101;G;2019K3;91;60
101;G;2019K3;92;42
101;G;2019K3;93;22
101;G;2019K3;94;23
101;G;2019K3;95;9
101;G;2019K3;96;8
101;G;2019K3;97;9
101;G;2019K3;98;0
101;G;2019K3;99;2
101;G;2019K3;100;0
101;G;2019K3;101;0
101;G;2019K3;102;1
101;G;2019K3;103;0
101;G;2019K3;104;0
101;G;2019K3;105;0
101;G;2019K3;106;0
101;G;2019K3;107;0
101;G;2019K3;108;0
101;G;2019K3;109;0
101;G;2019K3;110;0
101;G;2019K3;111;0
101;G;2019K3;112;0
101;G;2019K3;113;0
101;G;2019K3;114;0
101;G;2019K3;115;0
101;G;2019K3;116;0
101;G;2019K3;117;0
101;G;2019K3;118;0
101;G;2019K3;119;0
101;G;2019K3;120;0
101;G;2019K3;121;0
101;G;2019K3;122;0
101;G;2019K3;123;0
101;G;2019K3;124;0
101;G;2019K3;125;0
101;G;2019K4;IALT;150492
101;G;2019K4;0;0
101;G;2019K4;1;0
101;G;2019K4;2;0
101;G;2019K4;3;0
101;G;2019K4;4;0
101;G;2019K4;5;0
101;G;2019K4;6;0
101;G;2019K4;7;0
101;G;2019K4;8;0
101;G;2019K4;9;0
101;G;2019K4;10;0
101;G;2019K4;11;0
101;G;2019K4;12;0
101;G;2019K4;13;0
101;G;2019K4;14;0
101;G;2019K4;15;0
101;G;2019K4;16;0
101;G;2019K4;17;0
101;G;2019K4;18;1
101;G;2019K4;19;7
101;G;2019K4;20;35
101;G;2019K4;21;71
101;G;2019K4;22;134
101;G;2019K4;23;248
101;G;2019K4;24;408
101;G;2019K4;25;720
101;G;2019K4;26;1153
101;G;2019K4;27;1542
101;G;2019K4;28;2057
101;G;2019K4;29;2512
101;G;2019K4;30;3076
101;G;2019K4;31;3508
101;G;2019K4;32;3663
101;G;2019K4;33;3770
101;G;2019K4;34;3827
101;G;2019K4;35;3938
101;G;2019K4;36;3856
101;G;2019K4;37;3701
101;G;2019K4;38;3871
101;G;2019K4;39;3927
101;G;2019K4;40;3851
101;G;2019K4;41;3900
101;G;2019K4;42;3758
101;G;2019K4;43;3871
101;G;2019K4;44;3834
101;G;2019K4;45;3841
101;G;2019K4;46;3569
101;G;2019K4;47;3602
101;G;2019K4;48;3299
101;G;2019K4;49;3120
101;G;2019K4;50;2989
101;G;2019K4;51;3074
101;G;2019K4;52;3248
101;G;2019K4;53;3215
101;G;2019K4;54;3192
101;G;2019K4;55;3035
101;G;2019K4;56;2810
101;G;2019K4;57;2625
101;G;2019K4;58;2635
101;G;2019K4;59;2489
101;G;2019K4;60;2419
101;G;2019K4;61;2336
101;G;2019K4;62;2214
101;G;2019K4;63;2242
101;G;2019K4;64;2193
101;G;2019K4;65;2116
101;G;2019K4;66;2053
101;G;2019K4;67;1875
101;G;2019K4;68;1910
101;G;2019K4;69;1868
101;G;2019K4;70;1738
101;G;2019K4;71;1861
101;G;2019K4;72;1863
101;G;2019K4;73;1689
101;G;2019K4;74;1589
101;G;2019K4;75;1372
101;G;2019K4;76;1249
101;G;2019K4;77;1042
101;G;2019K4;78;801
101;G;2019K4;79;731
101;G;2019K4;80;657
101;G;2019K4;81;516
101;G;2019K4;82;412
101;G;2019K4;83;377
101;G;2019K4;84;308
101;G;2019K4;85;247
101;G;2019K4;86;200
101;G;2019K4;87;145
101;G;2019K4;88;135
101;G;2019K4;89;103
101;G;2019K4;90;70
101;G;2019K4;91;55
101;G;2019K4;92;53
101;G;2019K4;93;22
101;G;2019K4;94;18
101;G;2019K4;95;11
101;G;2019K4;96;9
101;G;2019K4;97;7
101;G;2019K4;98;1
101;G;2019K4;99;2
101;G;2019K4;100;0
101;G;2019K4;101;0
101;G;2019K4;102;1
101;G;2019K4;103;0
101;G;2019K4;104;0
101;G;2019K4;105;0
101;G;2019K4;106;0
101;G;2019K4;107;0
101;G;2019K4;108;0
101;G;2019K4;109;0
101;G;2019K4;110;0
101;G;2019K4;111;0
101;G;2019K4;112;0
101;G;2019K4;113;0
101;G;2019K4;114;0
101;G;2019K4;115;0
101;G;2019K4;116;0
101;G;2019K4;117;0
101;G;2019K4;118;0
101;G;2019K4;119;0
101;G;2019K4;120;0
101;G;2019K4;121;0
101;G;2019K4;122;0
101;G;2019K4;123;0
101;G;2019K4;124;0
101;G;2019K4;125;0
101;G;2020K1;IALT;150458
101;G;2020K1;0;0
101;G;2020K1;1;0
101;G;2020K1;2;0
101;G;2020K1;3;0
101;G;2020K1;4;0
101;G;2020K1;5;0
101;G;2020K1;6;0
101;G;2020K1;7;0
101;G;2020K1;8;0
101;G;2020K1;9;0
101;G;2020K1;10;0
101;G;2020K1;11;0
101;G;2020K1;12;0
101;G;2020K1;13;0
101;G;2020K1;14;0
101;G;2020K1;15;0
101;G;2020K1;16;0
101;G;2020K1;17;0
101;G;2020K1;18;0
101;G;2020K1;19;12
101;G;2020K1;20;30
101;G;2020K1;21;63
101;G;2020K1;22;133
101;G;2020K1;23;229
101;G;2020K1;24;397
101;G;2020K1;25;676
101;G;2020K1;26;1071
101;G;2020K1;27;1574
101;G;2020K1;28;1991
101;G;2020K1;29;2531
101;G;2020K1;30;2934
101;G;2020K1;31;3549
101;G;2020K1;32;3616
101;G;2020K1;33;3737
101;G;2020K1;34;3843
101;G;2020K1;35;3928
101;G;2020K1;36;3748
101;G;2020K1;37;3761
101;G;2020K1;38;3846
101;G;2020K1;39;3928
101;G;2020K1;40;3862
101;G;2020K1;41;3897
101;G;2020K1;42;3769
101;G;2020K1;43;3818
101;G;2020K1;44;3826
101;G;2020K1;45;3890
101;G;2020K1;46;3573
101;G;2020K1;47;3590
101;G;2020K1;48;3357
101;G;2020K1;49;3151
101;G;2020K1;50;3024
101;G;2020K1;51;3034
101;G;2020K1;52;3175
101;G;2020K1;53;3274
101;G;2020K1;54;3176
101;G;2020K1;55;3098
101;G;2020K1;56;2873
101;G;2020K1;57;2629
101;G;2020K1;58;2614
101;G;2020K1;59;2543
101;G;2020K1;60;2381
101;G;2020K1;61;2330
101;G;2020K1;62;2264
101;G;2020K1;63;2270
101;G;2020K1;64;2183
101;G;2020K1;65;2089
101;G;2020K1;66;2078
101;G;2020K1;67;1905
101;G;2020K1;68;1876
101;G;2020K1;69;1890
101;G;2020K1;70;1724
101;G;2020K1;71;1827
101;G;2020K1;72;1851
101;G;2020K1;73;1740
101;G;2020K1;74;1578
101;G;2020K1;75;1398
101;G;2020K1;76;1255
101;G;2020K1;77;1090
101;G;2020K1;78;832
101;G;2020K1;79;734
101;G;2020K1;80;675
101;G;2020K1;81;527
101;G;2020K1;82;406
101;G;2020K1;83;376
101;G;2020K1;84;318
101;G;2020K1;85;238
101;G;2020K1;86;215
101;G;2020K1;87;151
101;G;2020K1;88;134
101;G;2020K1;89;94
101;G;2020K1;90;73
101;G;2020K1;91;61
101;G;2020K1;92;54
101;G;2020K1;93;23
101;G;2020K1;94;19
101;G;2020K1;95;11
101;G;2020K1;96;5
101;G;2020K1;97;10
101;G;2020K1;98;1
101;G;2020K1;99;0
101;G;2020K1;100;1
101;G;2020K1;101;0
101;G;2020K1;102;1
101;G;2020K1;103;0
101;G;2020K1;104;0
101;G;2020K1;105;0
101;G;2020K1;106;0
101;G;2020K1;107;0
101;G;2020K1;108;0
101;G;2020K1;109;0
101;G;2020K1;110;0
101;G;2020K1;111;0
101;G;2020K1;112;0
101;G;2020K1;113;0
101;G;2020K1;114;0
101;G;2020K1;115;0
101;G;2020K1;116;0
101;G;2020K1;117;0
101;G;2020K1;118;0
101;G;2020K1;119;0
101;G;2020K1;120;0
101;G;2020K1;121;0
101;G;2020K1;122;0
101;G;2020K1;123;0
101;G;2020K1;124;0
101;G;2020K1;125;0
